Date,City,Program,Campaign,Donor_Type,Donation_Amount_INR,Beneficiaries,Volunteers,Expenses_INR,Event_Type,Gender_Focus,Age_Group,New_Donors,Returning_Donors,Meals_Distributed,Clothes_Distributed,Sanitary_Kits_Distributed,Animals_Fed,Satisfaction_Score
2/9/2025,Pune,Women Hygiene,Health Awareness,Corporate,43701,267,9,34349,Distribution Drive,Children,Teenagers,14,15,0,0,267,0,4.1
2/10/2025,Bhopal,Animal Welfare,Animal Care,Individual,35756,109,19,24186,Awareness Session,Women,Adults,23,33,0,0,0,248,4.1
2/10/2025,Noida,Health Camp,Medical Camp,Crowdfunding,63296,153,31,42728,Fundraiser,Youth,Adults,9,24,0,0,0,0,3.7
2/10/2025,Pune,Health Camp,Medical Camp,Crowdfunding,73862,207,31,52044,Training,Youth,Children,19,29,0,0,0,0,3.7
2/10/2025,Mumbai,Education,Books for All,Corporate,26025,104,45,17165,Fundraiser,All,Teenagers,12,6,0,0,0,0,4
2/11/2025,Mumbai,Women Hygiene,Dignity Drive,Crowdfunding,68326,72,21,40427,Awareness Session,Children,Mixed,7,35,0,0,72,0,4.5
2/11/2025,Lucknow,Education,Back to School,Corporate,47390,252,35,29759,Awareness Session,Children,Children,9,23,0,0,0,0,4.4
2/11/2025,Ahmedabad,Women Hygiene,Pink Care,NGO Partner,50959,262,18,32034,Camp,All,Teenagers,13,31,0,0,262,0,4.3
2/11/2025,Pune,Food Distribution,Community Kitchen,Crowdfunding,69689,133,43,37643,Training,Youth,Children,23,18,399,0,0,0,4.4
2/12/2025,Jaipur,Women Hygiene,Health Awareness,Crowdfunding,62066,82,25,36081,Awareness Session,All,Children,23,34,0,0,82,0,4.1
2/12/2025,Ahmedabad,Health Camp,Blood Donation,Corporate,65264,314,20,47567,Distribution Drive,Women,Children,18,24,0,0,0,0,4.9
2/12/2025,Bhopal,Clothes Distribution,Festival Donation,Crowdfunding,46109,317,16,33825,Fundraiser,All,Children,7,22,0,634,0,0,4.8
2/12/2025,Mumbai,Animal Welfare,Street Animal Drive,NGO Partner,20901,257,26,10786,Workshop,All,Mixed,18,31,0,0,0,83,4.5
2/12/2025,Ahmedabad,Education,Back to School,Corporate,44897,68,39,34644,Workshop,Women,Adults,23,30,0,0,0,0,3.9
2/13/2025,Gwalior,Food Distribution,Community Kitchen,Corporate,58050,99,19,29018,Workshop,Women,Children,8,11,99,0,0,0,4.5
2/13/2025,Bhopal,Women Hygiene,Pink Care,NGO Partner,38794,139,22,17781,Training,All,Teenagers,7,32,0,0,139,0,4.2
2/13/2025,Indore,Women Hygiene,Pink Care,Corporate,41138,132,20,27943,Training,Youth,Children,15,15,0,0,132,0,3.5
2/13/2025,Pune,Animal Welfare,Street Animal Drive,Corporate,29322,221,11,20666,Awareness Session,Children,Mixed,17,24,0,0,0,53,3.9
2/14/2025,Noida,Clothes Distribution,Hope Closet,Corporate,68285,304,17,36987,Camp,All,Children,17,10,0,608,0,0,4.9
2/14/2025,Gwalior,Food Distribution,Community Kitchen,Corporate,90531,174,8,56961,Workshop,Youth,Teenagers,18,20,174,0,0,0,4
2/14/2025,Mumbai,Women Hygiene,Health Awareness,Individual,42575,179,38,25737,Workshop,Women,Teenagers,17,12,0,0,179,0,4.6
2/14/2025,Gwalior,Food Distribution,Weekend Meal Drive,Corporate,47512,141,13,32157,Fundraiser,Youth,Children,22,23,423,0,0,0,4.1
2/15/2025,Noida,Education,Books for All,Corporate,61704,276,16,35644,Workshop,All,Adults,3,21,0,0,0,0,4
2/15/2025,Pune,Animal Welfare,Street Animal Drive,Crowdfunding,65735,137,43,49359,Training,Youth,Teenagers,5,19,0,0,0,70,3.6
2/15/2025,Mumbai,Clothes Distribution,Winter Warmth,Corporate,54543,316,10,30378,Fundraiser,Youth,Adults,9,27,0,632,0,0,3.7
2/15/2025,Gwalior,Women Hygiene,Health Awareness,Individual,51612,221,45,34648,Training,Children,Mixed,6,14,0,0,221,0,4.3
2/15/2025,Ahmedabad,Clothes Distribution,Hope Closet,NGO Partner,66961,111,11,50031,Camp,Youth,Mixed,20,21,0,111,0,0,3.6
2/15/2025,Bhopal,Health Camp,Medical Camp,NGO Partner,34525,113,14,20559,Camp,All,Children,20,12,0,0,0,0,4.9
2/16/2025,Bhopal,Education,Books for All,Individual,23025,86,15,12973,Fundraiser,All,Children,15,15,0,0,0,0,4.5
2/16/2025,Delhi,Education,Books for All,NGO Partner,43605,185,39,27333,Training,Youth,Children,3,27,0,0,0,0,4.6
2/16/2025,Ahmedabad,Health Camp,Medical Camp,NGO Partner,55363,108,42,32021,Camp,Youth,Mixed,10,30,0,0,0,0,4.7
2/16/2025,Mumbai,Animal Welfare,Feed the Strays,Individual,74980,112,8,53912,Training,All,Children,4,11,0,0,0,138,4.2
2/17/2025,Mumbai,Animal Welfare,Feed the Strays,NGO Partner,26207,106,39,20366,Training,All,Mixed,21,26,0,0,0,205,4.5
2/17/2025,Indore,Health Camp,Health Checkup,NGO Partner,29651,239,26,15342,Awareness Session,Youth,Children,6,18,0,0,0,0,4.3
2/17/2025,Delhi,Clothes Distribution,Hope Closet,Individual,37228,254,8,19548,Workshop,All,Adults,13,21,0,254,0,0,4.2
2/17/2025,Jaipur,Women Hygiene,Dignity Drive,Individual,42106,219,45,22258,Awareness Session,Children,Adults,12,7,0,0,219,0,3.7
2/18/2025,Indore,Food Distribution,Zero Hunger,NGO Partner,50772,75,27,27236,Awareness Session,Women,Mixed,20,31,75,0,0,0,4.9
2/18/2025,Bhopal,Education,Digital Learning,NGO Partner,29087,312,20,15990,Awareness Session,Women,Children,3,19,0,0,0,0,4.5
2/18/2025,Gwalior,Clothes Distribution,Winter Warmth,Corporate,71964,254,40,44749,Training,Women,Children,8,32,0,254,0,0,4.9
2/18/2025,Mumbai,Education,Digital Learning,Crowdfunding,51697,310,26,34978,Training,Children,Children,22,23,0,0,0,0,3.9
2/19/2025,Mumbai,Food Distribution,Zero Hunger,Crowdfunding,37772,61,25,26061,Camp,Children,Children,7,13,122,0,0,0,3.8
2/19/2025,Pune,Food Distribution,Weekend Meal Drive,NGO Partner,95703,264,34,59885,Workshop,Youth,Mixed,16,11,528,0,0,0,4.2
2/19/2025,Jaipur,Clothes Distribution,Hope Closet,Individual,51888,248,12,33849,Awareness Session,Women,Children,16,27,0,248,0,0,4.6
2/19/2025,Noida,Education,Back to School,Individual,62806,224,16,31071,Awareness Session,Women,Children,16,8,0,0,0,0,5
2/20/2025,Ahmedabad,Education,Back to School,Crowdfunding,55928,127,8,37376,Awareness Session,Children,Adults,4,9,0,0,0,0,3.6
2/20/2025,Noida,Education,Back to School,Corporate,37387,318,12,25657,Awareness Session,All,Teenagers,21,20,0,0,0,0,4.1
2/20/2025,Mumbai,Education,Back to School,NGO Partner,77067,327,9,44946,Workshop,All,Teenagers,12,30,0,0,0,0,4.6
2/20/2025,Jaipur,Animal Welfare,Street Animal Drive,Corporate,31780,207,41,17757,Fundraiser,All,Adults,23,6,0,0,0,234,4.1
2/20/2025,Pune,Animal Welfare,Street Animal Drive,Crowdfunding,59186,124,26,41610,Fundraiser,Children,Children,4,15,0,0,0,124,4.2
2/21/2025,Mumbai,Women Hygiene,Pink Care,Corporate,25322,142,32,13166,Fundraiser,Youth,Adults,22,19,0,0,142,0,4.8
2/21/2025,Ahmedabad,Clothes Distribution,Winter Warmth,Corporate,49749,145,18,37249,Awareness Session,Children,Children,10,11,0,290,0,0,4.1
2/21/2025,Bhopal,Food Distribution,Zero Hunger,Crowdfunding,70663,266,40,42058,Camp,Youth,Mixed,20,25,798,0,0,0,3.7
2/21/2025,Indore,Clothes Distribution,Festival Donation,Individual,30925,186,17,17530,Training,Women,Adults,12,10,0,372,0,0,3.7
2/21/2025,Delhi,Women Hygiene,Health Awareness,Corporate,56096,63,26,39049,Workshop,Women,Children,23,27,0,0,63,0,3.7
2/22/2025,Gwalior,Clothes Distribution,Winter Warmth,Crowdfunding,71844,216,14,57384,Distribution Drive,All,Children,13,32,0,216,0,0,4.8
2/22/2025,Gwalior,Women Hygiene,Health Awareness,Corporate,45820,147,22,21920,Workshop,All,Adults,25,26,0,0,147,0,3.7
2/22/2025,Delhi,Health Camp,Health Checkup,Individual,36900,181,23,21590,Awareness Session,Children,Mixed,7,25,0,0,0,0,4.8
2/22/2025,Indore,Animal Welfare,Street Animal Drive,Crowdfunding,71833,70,14,36918,Workshop,Women,Teenagers,7,21,0,0,0,109,3.7
2/23/2025,Ahmedabad,Health Camp,Medical Camp,Crowdfunding,37198,98,44,23452,Camp,Youth,Children,4,19,0,0,0,0,3.9
2/23/2025,Pune,Women Hygiene,Health Awareness,Corporate,37981,78,38,22018,Camp,All,Children,20,12,0,0,78,0,3.6
2/23/2025,Delhi,Women Hygiene,Dignity Drive,NGO Partner,77180,145,35,40012,Fundraiser,Youth,Adults,19,17,0,0,145,0,4.5
2/23/2025,Ahmedabad,Clothes Distribution,Hope Closet,Crowdfunding,71670,131,43,55357,Distribution Drive,Children,Children,8,21,0,262,0,0,3.5
2/24/2025,Bhopal,Food Distribution,Community Kitchen,NGO Partner,99192,90,35,60639,Camp,Children,Teenagers,13,20,270,0,0,0,4
2/24/2025,Delhi,Women Hygiene,Pink Care,NGO Partner,35842,88,13,19306,Camp,All,Children,5,32,0,0,88,0,4.2
2/24/2025,Pune,Animal Welfare,Street Animal Drive,Corporate,57210,241,18,36471,Workshop,All,Adults,22,5,0,0,0,149,3.5
2/24/2025,Jaipur,Health Camp,Medical Camp,NGO Partner,54524,277,12,42553,Distribution Drive,All,Adults,15,20,0,0,0,0,4.7
2/25/2025,Ahmedabad,Clothes Distribution,Winter Warmth,NGO Partner,37769,266,37,22165,Fundraiser,All,Teenagers,24,22,0,532,0,0,5
2/25/2025,Lucknow,Health Camp,Blood Donation,NGO Partner,24366,134,28,18470,Fundraiser,Children,Teenagers,7,33,0,0,0,0,4
2/25/2025,Lucknow,Food Distribution,Weekend Meal Drive,Crowdfunding,92489,299,16,51649,Fundraiser,Children,Children,12,12,299,0,0,0,4.8
2/25/2025,Pune,Clothes Distribution,Winter Warmth,Individual,53912,319,28,40046,Distribution Drive,All,Mixed,14,26,0,319,0,0,4.6
2/26/2025,Pune,Education,Digital Learning,Corporate,33596,183,25,20968,Distribution Drive,Youth,Children,20,29,0,0,0,0,4.9
2/26/2025,Noida,Women Hygiene,Health Awareness,NGO Partner,52218,101,41,35581,Workshop,Children,Children,7,33,0,0,101,0,4.3
2/26/2025,Bhopal,Education,Back to School,Corporate,60407,224,45,27633,Camp,Children,Teenagers,22,7,0,0,0,0,3.8
2/26/2025,Lucknow,Animal Welfare,Feed the Strays,Individual,48713,331,45,28334,Awareness Session,Women,Children,24,22,0,0,0,185,4.1
2/26/2025,Mumbai,Women Hygiene,Health Awareness,Individual,68390,176,38,49852,Distribution Drive,Youth,Adults,17,10,0,0,176,0,3.9
2/26/2025,Pune,Health Camp,Health Checkup,Corporate,24338,329,21,11015,Workshop,Women,Teenagers,7,31,0,0,0,0,4.1
2/27/2025,Ahmedabad,Animal Welfare,Street Animal Drive,Individual,27432,155,24,13700,Awareness Session,Children,Mixed,4,6,0,0,0,185,4.7
2/27/2025,Mumbai,Clothes Distribution,Hope Closet,Crowdfunding,52924,91,28,37672,Distribution Drive,All,Teenagers,6,7,0,91,0,0,4.4
2/27/2025,Delhi,Education,Books for All,NGO Partner,54918,120,36,26774,Camp,Women,Teenagers,23,13,0,0,0,0,4.1
2/27/2025,Ahmedabad,Education,Digital Learning,Individual,68372,308,39,33615,Training,Youth,Teenagers,19,35,0,0,0,0,4.9
2/27/2025,Mumbai,Education,Back to School,Individual,47950,192,25,32187,Camp,Children,Children,4,12,0,0,0,0,4.7
2/28/2025,Pune,Women Hygiene,Dignity Drive,Individual,71277,331,29,49209,Workshop,All,Mixed,18,17,0,0,331,0,4.3
2/28/2025,Gwalior,Education,Back to School,Individual,62214,108,31,36961,Fundraiser,Youth,Children,3,8,0,0,0,0,4
2/28/2025,Ahmedabad,Education,Books for All,Individual,50845,348,20,32228,Workshop,Women,Adults,6,32,0,0,0,0,4.8
2/28/2025,Ahmedabad,Food Distribution,Zero Hunger,NGO Partner,33049,313,13,25358,Workshop,Youth,Teenagers,17,28,626,0,0,0,3.5
2/28/2025,Gwalior,Health Camp,Blood Donation,Individual,37256,71,22,20963,Training,All,Mixed,19,17,0,0,0,0,4
2/28/2025,Delhi,Education,Digital Learning,Corporate,57162,270,11,26483,Workshop,Children,Mixed,22,6,0,0,0,0,4.2
3/1/2025,Gwalior,Clothes Distribution,Winter Warmth,Crowdfunding,48846,153,37,29808,Camp,Women,Mixed,13,9,0,306,0,0,4.6
3/1/2025,Delhi,Health Camp,Health Checkup,NGO Partner,75131,50,10,35660,Camp,All,Adults,23,7,0,0,0,0,4.5
3/1/2025,Gwalior,Clothes Distribution,Winter Warmth,Corporate,54018,204,30,29700,Training,Youth,Adults,14,9,0,408,0,0,4.8
3/1/2025,Pune,Health Camp,Blood Donation,NGO Partner,64347,274,16,49106,Camp,Children,Mixed,23,29,0,0,0,0,4.2
3/1/2025,Gwalior,Animal Welfare,Street Animal Drive,Crowdfunding,61585,273,22,32575,Workshop,Children,Mixed,14,27,0,0,0,85,4.9
3/2/2025,Noida,Clothes Distribution,Hope Closet,Crowdfunding,64567,60,43,40819,Distribution Drive,Women,Mixed,23,26,0,60,0,0,3.9
3/2/2025,Mumbai,Animal Welfare,Feed the Strays,Crowdfunding,65132,85,14,37972,Fundraiser,All,Children,15,30,0,0,0,122,4.6
3/2/2025,Bhopal,Education,Books for All,Individual,42348,289,36,29706,Training,Children,Children,7,7,0,0,0,0,4.3
3/2/2025,Lucknow,Health Camp,Health Checkup,Individual,24609,231,14,17213,Fundraiser,Youth,Teenagers,16,8,0,0,0,0,4.2
3/2/2025,Lucknow,Clothes Distribution,Winter Warmth,Corporate,58074,216,18,26601,Fundraiser,Women,Children,22,12,0,432,0,0,4.7
3/2/2025,Gwalior,Animal Welfare,Street Animal Drive,Individual,52021,297,33,25608,Distribution Drive,Youth,Children,11,18,0,0,0,162,4.3
3/3/2025,Delhi,Women Hygiene,Pink Care,Individual,26409,176,33,17537,Camp,Women,Teenagers,23,24,0,0,176,0,3.8
3/3/2025,Gwalior,Animal Welfare,Street Animal Drive,Crowdfunding,24918,172,11,16037,Training,Youth,Teenagers,25,25,0,0,0,101,4.4
3/3/2025,Delhi,Education,Books for All,Corporate,58317,180,21,31503,Training,Youth,Children,13,9,0,0,0,0,4.4
3/3/2025,Indore,Clothes Distribution,Winter Warmth,NGO Partner,23120,246,34,15760,Distribution Drive,Youth,Mixed,12,7,0,492,0,0,4.8
3/3/2025,Lucknow,Clothes Distribution,Winter Warmth,Corporate,44476,303,41,29484,Workshop,Youth,Teenagers,6,6,0,606,0,0,3.8
3/3/2025,Noida,Animal Welfare,Street Animal Drive,Crowdfunding,53801,232,45,24906,Distribution Drive,Women,Teenagers,19,24,0,0,0,176,4.4
3/4/2025,Noida,Food Distribution,Weekend Meal Drive,Individual,65178,188,31,50102,Training,All,Mixed,15,22,564,0,0,0,4.1
3/4/2025,Noida,Food Distribution,Zero Hunger,Corporate,49988,156,43,22797,Fundraiser,Children,Children,13,14,312,0,0,0,4.6
3/4/2025,Gwalior,Clothes Distribution,Winter Warmth,Individual,68799,157,35,31285,Camp,All,Children,15,10,0,314,0,0,4.7
3/4/2025,Lucknow,Education,Back to School,NGO Partner,70825,86,41,41717,Distribution Drive,Youth,Teenagers,17,23,0,0,0,0,3.7
3/4/2025,Lucknow,Food Distribution,Weekend Meal Drive,NGO Partner,80196,79,38,63380,Awareness Session,All,Teenagers,18,25,237,0,0,0,4.3
3/4/2025,Mumbai,Women Hygiene,Dignity Drive,NGO Partner,60062,187,25,29694,Training,Youth,Children,24,34,0,0,187,0,4.6
3/5/2025,Mumbai,Health Camp,Medical Camp,Individual,72366,235,12,51913,Camp,Women,Children,23,24,0,0,0,0,4.6
3/5/2025,Delhi,Health Camp,Blood Donation,Crowdfunding,44535,220,43,27174,Training,All,Children,12,24,0,0,0,0,4.8
3/5/2025,Bhopal,Health Camp,Medical Camp,NGO Partner,71482,315,34,43166,Training,Women,Mixed,16,11,0,0,0,0,4.8
3/5/2025,Gwalior,Education,Digital Learning,Individual,73560,308,28,35633,Workshop,Children,Mixed,17,34,0,0,0,0,4.8
3/6/2025,Mumbai,Animal Welfare,Animal Care,Individual,55845,307,29,40012,Awareness Session,Women,Mixed,22,23,0,0,0,239,4.8
3/6/2025,Mumbai,Health Camp,Health Checkup,Individual,63253,325,12,46481,Workshop,Children,Teenagers,7,32,0,0,0,0,4.6
3/6/2025,Lucknow,Animal Welfare,Street Animal Drive,Individual,61801,90,12,37827,Camp,All,Mixed,14,21,0,0,0,192,4.2
3/6/2025,Ahmedabad,Animal Welfare,Animal Care,Individual,28933,87,21,14092,Distribution Drive,Women,Adults,4,35,0,0,0,180,4.4
3/6/2025,Lucknow,Animal Welfare,Street Animal Drive,Individual,51955,231,41,25766,Distribution Drive,Children,Mixed,18,19,0,0,0,90,3.5
3/6/2025,Noida,Women Hygiene,Health Awareness,Crowdfunding,51676,202,31,32863,Workshop,All,Adults,4,6,0,0,202,0,4.3
3/7/2025,Noida,Animal Welfare,Animal Care,Corporate,50530,136,24,26402,Workshop,Women,Mixed,10,19,0,0,0,52,4.7
3/7/2025,Gwalior,Health Camp,Health Checkup,Crowdfunding,75357,174,36,60045,Distribution Drive,Children,Mixed,22,21,0,0,0,0,3.8
3/7/2025,Indore,Food Distribution,Weekend Meal Drive,Crowdfunding,61049,272,39,32448,Training,Children,Teenagers,4,12,816,0,0,0,4.4
3/7/2025,Delhi,Clothes Distribution,Festival Donation,Corporate,79582,161,22,54950,Workshop,Women,Adults,10,23,0,322,0,0,3.7
3/7/2025,Delhi,Education,Books for All,Crowdfunding,46565,237,38,26430,Awareness Session,Women,Adults,18,25,0,0,0,0,4.4
3/8/2025,Gwalior,Education,Digital Learning,NGO Partner,61680,138,26,38619,Awareness Session,Children,Adults,7,28,0,0,0,0,3.5
3/8/2025,Mumbai,Food Distribution,Community Kitchen,Crowdfunding,66581,222,23,33165,Workshop,Women,Teenagers,12,34,444,0,0,0,4.4
3/8/2025,Mumbai,Health Camp,Medical Camp,Individual,48269,349,27,37412,Training,Youth,Adults,24,7,0,0,0,0,4.3
3/8/2025,Delhi,Clothes Distribution,Hope Closet,Crowdfunding,32869,310,14,21679,Distribution Drive,Women,Teenagers,23,30,0,310,0,0,3.7
3/8/2025,Gwalior,Health Camp,Blood Donation,NGO Partner,60494,301,17,33214,Training,All,Mixed,9,14,0,0,0,0,4.7
3/9/2025,Mumbai,Health Camp,Blood Donation,Corporate,66795,178,14,39822,Training,Women,Mixed,24,16,0,0,0,0,3.6
3/9/2025,Bhopal,Education,Back to School,NGO Partner,32616,335,23,20272,Training,Children,Adults,8,12,0,0,0,0,5
3/9/2025,Delhi,Animal Welfare,Street Animal Drive,NGO Partner,29514,268,25,19609,Workshop,All,Children,18,28,0,0,0,101,4.6
3/9/2025,Bhopal,Animal Welfare,Feed the Strays,Crowdfunding,75605,158,13,44740,Workshop,Youth,Teenagers,15,9,0,0,0,142,4.8
3/9/2025,Mumbai,Women Hygiene,Health Awareness,Corporate,64477,336,12,35034,Camp,Women,Children,21,26,0,0,336,0,4.4
3/10/2025,Mumbai,Health Camp,Medical Camp,Individual,55190,77,31,33046,Camp,Children,Teenagers,25,20,0,0,0,0,3.5
3/10/2025,Delhi,Food Distribution,Weekend Meal Drive,NGO Partner,85239,191,20,47176,Awareness Session,Women,Teenagers,6,30,573,0,0,0,3.7
3/10/2025,Delhi,Clothes Distribution,Festival Donation,Crowdfunding,72322,110,44,52070,Camp,Children,Adults,23,11,0,220,0,0,3.7
3/10/2025,Bhopal,Women Hygiene,Pink Care,Individual,59942,239,17,38364,Training,Youth,Children,9,11,0,0,239,0,4.7
3/11/2025,Indore,Animal Welfare,Animal Care,Crowdfunding,20762,281,23,14551,Camp,Youth,Children,5,32,0,0,0,174,4.7
3/11/2025,Noida,Food Distribution,Weekend Meal Drive,Individual,76802,279,12,43543,Distribution Drive,Children,Teenagers,8,7,558,0,0,0,4.8
3/11/2025,Jaipur,Education,Back to School,Corporate,27142,75,34,18335,Training,Youth,Adults,10,15,0,0,0,0,3.5
3/11/2025,Bhopal,Clothes Distribution,Hope Closet,Corporate,32297,307,43,18977,Distribution Drive,All,Teenagers,9,11,0,614,0,0,4.6
3/12/2025,Bhopal,Animal Welfare,Street Animal Drive,Corporate,45547,287,19,34445,Training,Children,Mixed,3,5,0,0,0,68,4.1
3/12/2025,Jaipur,Women Hygiene,Dignity Drive,Individual,28544,76,37,17899,Distribution Drive,All,Adults,3,24,0,0,76,0,4.5
3/12/2025,Delhi,Animal Welfare,Street Animal Drive,Crowdfunding,52136,310,34,30402,Workshop,Youth,Children,4,30,0,0,0,236,3.9
3/12/2025,Pune,Women Hygiene,Health Awareness,Individual,77131,206,11,45407,Workshop,Women,Adults,19,34,0,0,206,0,4.7
3/13/2025,Gwalior,Animal Welfare,Street Animal Drive,Corporate,33110,94,14,18235,Distribution Drive,Women,Teenagers,10,26,0,0,0,250,3.9
3/13/2025,Ahmedabad,Food Distribution,Zero Hunger,Corporate,87632,169,14,43085,Distribution Drive,Youth,Children,19,22,338,0,0,0,4.8
3/13/2025,Lucknow,Education,Books for All,Crowdfunding,44696,272,15,32760,Camp,Youth,Children,20,10,0,0,0,0,4.1
3/13/2025,Noida,Women Hygiene,Health Awareness,Corporate,79064,286,35,56386,Fundraiser,Women,Adults,17,10,0,0,286,0,4
3/13/2025,Pune,Food Distribution,Weekend Meal Drive,Crowdfunding,81228,225,22,50941,Distribution Drive,Children,Teenagers,15,11,675,0,0,0,4.9
3/14/2025,Gwalior,Food Distribution,Community Kitchen,Individual,30916,237,42,15360,Fundraiser,Women,Children,7,31,474,0,0,0,4.5
3/14/2025,Ahmedabad,Animal Welfare,Street Animal Drive,Crowdfunding,40477,254,27,30902,Fundraiser,All,Mixed,14,16,0,0,0,222,4.6
3/14/2025,Delhi,Clothes Distribution,Hope Closet,NGO Partner,58881,336,17,41410,Distribution Drive,Youth,Teenagers,3,23,0,336,0,0,4.3
3/14/2025,Delhi,Education,Back to School,Crowdfunding,75097,297,10,55750,Training,Children,Adults,20,34,0,0,0,0,4.3
3/15/2025,Pune,Education,Back to School,Crowdfunding,36368,75,27,23568,Awareness Session,Women,Children,20,35,0,0,0,0,3.8
3/15/2025,Jaipur,Health Camp,Blood Donation,Individual,39254,341,19,22620,Fundraiser,Children,Mixed,6,13,0,0,0,0,4.7
3/15/2025,Noida,Women Hygiene,Health Awareness,Corporate,45961,340,12,25482,Distribution Drive,Children,Mixed,14,26,0,0,340,0,3.8
3/15/2025,Noida,Women Hygiene,Dignity Drive,NGO Partner,40154,94,17,29242,Distribution Drive,Children,Teenagers,12,20,0,0,94,0,4.9
3/15/2025,Lucknow,Women Hygiene,Health Awareness,NGO Partner,79281,267,27,57942,Workshop,Children,Children,6,10,0,0,267,0,4.4
3/16/2025,Lucknow,Health Camp,Blood Donation,Crowdfunding,49944,190,17,32639,Fundraiser,Children,Mixed,23,15,0,0,0,0,4.7
3/16/2025,Ahmedabad,Health Camp,Health Checkup,Corporate,34621,240,21,21491,Workshop,All,Adults,19,18,0,0,0,0,3.6
3/16/2025,Jaipur,Animal Welfare,Street Animal Drive,Corporate,65982,81,45,45696,Fundraiser,All,Mixed,10,16,0,0,0,156,3.9
3/16/2025,Lucknow,Education,Books for All,Corporate,66863,56,36,33046,Training,Children,Teenagers,12,10,0,0,0,0,3.7
3/17/2025,Ahmedabad,Education,Books for All,NGO Partner,42853,151,26,21259,Distribution Drive,Children,Children,23,13,0,0,0,0,3.9
3/17/2025,Noida,Clothes Distribution,Festival Donation,Crowdfunding,54748,349,41,29891,Camp,Women,Mixed,6,10,0,698,0,0,4
3/17/2025,Noida,Food Distribution,Weekend Meal Drive,Crowdfunding,76212,77,21,46908,Training,All,Mixed,10,21,154,0,0,0,5
3/17/2025,Pune,Clothes Distribution,Festival Donation,Crowdfunding,50291,97,37,28759,Workshop,All,Teenagers,10,34,0,97,0,0,4.7
3/18/2025,Noida,Clothes Distribution,Hope Closet,NGO Partner,58065,92,27,42923,Fundraiser,All,Teenagers,22,24,0,92,0,0,4.3
3/18/2025,Gwalior,Women Hygiene,Dignity Drive,Individual,28357,127,44,16740,Awareness Session,All,Teenagers,14,11,0,0,127,0,3.7
3/18/2025,Delhi,Food Distribution,Weekend Meal Drive,NGO Partner,58383,343,12,40358,Fundraiser,Children,Adults,3,27,343,0,0,0,4.9
3/18/2025,Mumbai,Women Hygiene,Pink Care,Crowdfunding,25840,301,22,17216,Distribution Drive,Youth,Adults,5,19,0,0,301,0,3.5
3/19/2025,Lucknow,Health Camp,Medical Camp,Corporate,33345,238,31,19444,Workshop,Children,Mixed,4,34,0,0,0,0,4.5
